Place,ProductId,ProductName,UmId,UmName,Month,Year,Price
National Average,105,Garlic - Retail,5,KG,9,2014,9.1647
National Average,105,Garlic - Retail,5,KG,10,2014,8.46
National Average,105,Garlic - Retail,5,KG,11,2014,8.854
National Average,105,Garlic - Retail,5,KG,12,2014,8.961
National Average,105,Garlic - Retail,5,KG,1,2015,9.293
National Average,105,Garlic - Retail,5,KG,2,2015,9.991
National Average,105,Garlic - Retail,5,KG,3,2015,11.181
National Average,105,Garlic - Retail,5,KG,4,2015,12.49
National Average,105,Garlic - Retail,5,KG,5,2015,11.08
National Average,105,Garlic - Retail,5,KG,6,2015,8.43
National Average,105,Garlic - Retail,5,KG,7,2015,8.47
National Average,105,Garlic - Retail,5,KG,8,2015,9.57
National Average,105,Garlic - Retail,5,KG,9,2015,10.7
National Average,105,Garlic - Retail,5,KG,10,2015,10.7
National Average,105,Garlic - Retail,5,KG,11,2015,14.09
National Average,105,Garlic - Retail,5,KG,12,2015,15.33
National Average,105,Garlic - Retail,5,KG,1,2016,17.18
National Average,105,Garlic - Retail,5,KG,2,2016,19.3
National Average,105,Garlic - Retail,5,KG,3,2016,19.77
National Average,105,Garlic - Retail,5,KG,4,2016,19.36
National Average,105,Garlic - Retail,5,KG,5,2016,10.91
National Average,105,Garlic - Retail,5,KG,6,2016,10.88
National Average,105,Garlic - Retail,5,KG,7,2016,12.35
National Average,105,Garlic - Retail,5,KG,8,2016,12.95
National Average,105,Garlic - Retail,5,KG,9,2016,13.24
National Average,105,Garlic - Retail,5,KG,10,2016,13.51
National Average,105,Garlic - Retail,5,KG,11,2016,13.79
National Average,105,Garlic - Retail,5,KG,12,2016,14.98
National Average,105,Garlic - Retail,5,KG,1,2017,15.14
National Average,105,Garlic - Retail,5,KG,2,2017,15.35
National Average,105,Garlic - Retail,5,KG,3,2017,15.8
National Average,105,Garlic - Retail,5,KG,1,2018,11.9965
National Average,105,Garlic - Retail,5,KG,2,2018,12.0322
National Average,105,Garlic - Retail,5,KG,3,2018,11.7286
National Average,105,Garlic - Retail,5,KG,4,2018,11.3016
National Average,105,Garlic - Retail,5,KG,5,2018,9.9902
National Average,105,Garlic - Retail,5,KG,6,2018,9.8531
National Average,105,Garlic - Retail,5,KG,7,2018,10.1576
National Average,105,Garlic - Retail,5,KG,8,2018,10.3729
National Average,105,Garlic - Retail,5,KG,9,2018,11.8117
National Average,105,Garlic - Retail,5,KG,10,2018,12.7584
National Average,105,Garlic - Retail,5,KG,11,2018,13.5406
National Average,105,Garlic - Retail,5,KG,12,2018,14.9444
National Average,105,Garlic - Retail,5,KG,1,2019,17.2234
National Average,105,Garlic - Retail,5,KG,2,2019,19.1593
National Average,105,Garlic - Retail,5,KG,3,2019,20.2893
National Average,105,Garlic - Retail,5,KG,4,2019,21.9128
National Average,105,Garlic - Retail,5,KG,5,2019,19.7225
National Average,105,Garlic - Retail,5,KG,6,2019,18.6398
National Average,105,Garlic - Retail,5,KG,7,2019,20.666
National Average,105,Garlic - Retail,5,KG,8,2019,22.9279
National Average,105,Garlic - Retail,5,KG,9,2019,32.6909
National Average,105,Garlic - Retail,5,KG,10,2019,38.46
National Average,105,Garlic - Retail,5,KG,11,2019,37.8379
National Average,105,Garlic - Retail,5,KG,12,2019,37.2093
National Average,108,Lentils - Retail,5,KG,5,2013,3.2633
National Average,108,Lentils - Retail,5,KG,6,2013,3.2823
National Average,108,Lentils - Retail,5,KG,11,2013,3.599
National Average,108,Lentils - Retail,5,KG,12,2013,3.6645
National Average,108,Lentils - Retail,5,KG,1,2014,3.8733
National Average,108,Lentils - Retail,5,KG,2,2014,4.1408
National Average,108,Lentils - Retail,5,KG,3,2014,4.2828
National Average,108,Lentils - Retail,5,KG,5,2014,4.3273
National Average,108,Lentils - Retail,5,KG,6,2014,4.3059
National Average,108,Lentils - Retail,5,KG,7,2014,4.2959
National Average,108,Lentils - Retail,5,KG,8,2014,4.5268
National Average,108,Lentils - Retail,5,KG,9,2014,4.7057
National Average,108,Lentils - Retail,5,KG,10,2014,4.72
National Average,108,Lentils - Retail,5,KG,11,2014,4.962
National Average,108,Lentils - Retail,5,KG,12,2014,5.0
National Average,108,Lentils - Retail,5,KG,1,2015,5.009
National Average,108,Lentils - Retail,5,KG,2,2015,5.103
National Average,108,Lentils - Retail,5,KG,3,2015,5.323
National Average,108,Lentils - Retail,5,KG,4,2015,5.73
National Average,108,Lentils - Retail,5,KG,5,2015,5.84
National Average,108,Lentils - Retail,5,KG,6,2015,6.04
National Average,108,Lentils - Retail,5,KG,7,2015,5.92
National Average,108,Lentils - Retail,5,KG,8,2015,6.0
National Average,108,Lentils - Retail,5,KG,9,2015,6.05
National Average,108,Lentils - Retail,5,KG,10,2015,6.05
National Average,108,Lentils - Retail,5,KG,11,2015,6.13
National Average,108,Lentils - Retail,5,KG,12,2015,6.24
National Average,108,Lentils - Retail,5,KG,1,2016,6.72
National Average,108,Lentils - Retail,5,KG,2,2016,7.02
National Average,108,Lentils - Retail,5,KG,3,2016,7.05
National Average,108,Lentils - Retail,5,KG,4,2016,7.02
National Average,108,Lentils - Retail,5,KG,5,2016,7.19
National Average,108,Lentils - Retail,5,KG,6,2016,7.02
National Average,108,Lentils - Retail,5,KG,7,2016,7.05
National Average,108,Lentils - Retail,5,KG,8,2016,7.01
National Average,108,Lentils - Retail,5,KG,9,2016,6.84
National Average,108,Lentils - Retail,5,KG,10,2016,6.86
National Average,108,Lentils - Retail,5,KG,11,2016,6.63
National Average,108,Lentils - Retail,5,KG,12,2016,7.08
National Average,108,Lentils - Retail,5,KG,1,2017,6.77
National Average,108,Lentils - Retail,5,KG,2,2017,6.9
National Average,108,Lentils - Retail,5,KG,3,2017,6.95
National Average,108,Lentils - Retail,5,KG,1,2018,6.3522
National Average,108,Lentils - Retail,5,KG,2,2018,6.1331
National Average,108,Lentils - Retail,5,KG,3,2018,6.069
National Average,108,Lentils - Retail,5,KG,4,2018,6.0954
National Average,108,Lentils - Retail,5,KG,5,2018,6.027
National Average,108,Lentils - Retail,5,KG,6,2018,6.0027
National Average,108,Lentils - Retail,5,KG,7,2018,6.0701
National Average,108,Lentils - Retail,5,KG,8,2018,6.132
National Average,108,Lentils - Retail,5,KG,9,2018,6.2653
National Average,108,Lentils - Retail,5,KG,10,2018,6.4044
National Average,108,Lentils - Retail,5,KG,11,2018,6.6426
National Average,108,Lentils - Retail,5,KG,12,2018,6.6127
National Average,108,Lentils - Retail,5,KG,1,2019,5.9724
National Average,108,Lentils - Retail,5,KG,2,2019,6.0734
National Average,108,Lentils - Retail,5,KG,3,2019,6.0913
National Average,108,Lentils - Retail,5,KG,4,2019,6.1029
National Average,108,Lentils - Retail,5,KG,5,2019,6.1442
National Average,108,Lentils - Retail,5,KG,6,2019,6.276
National Average,108,Lentils - Retail,5,KG,7,2019,6.4101
National Average,108,Lentils - Retail,5,KG,8,2019,6.4877
National Average,108,Lentils - Retail,5,KG,9,2019,6.5628
National Average,108,Lentils - Retail,5,KG,10,2019,6.4888
National Average,108,Lentils - Retail,5,KG,11,2019,6.5858
National Average,108,Lentils - Retail,5,KG,12,2019,7.2112
National Average,112,Pasta - Retail,5,KG,5,2013,2.3514
National Average,112,Pasta - Retail,5,KG,6,2013,2.3714
National Average,112,Pasta - Retail,5,KG,11,2013,2.3635
National Average,112,Pasta - Retail,5,KG,12,2013,2.3976
National Average,112,Pasta - Retail,5,KG,1,2014,2.4672
National Average,112,Pasta - Retail,5,KG,2,2014,2.5473
National Average,112,Pasta - Retail,5,KG,3,2014,2.628
National Average,112,Pasta - Retail,5,KG,5,2014,2.6643
National Average,112,Pasta - Retail,5,KG,6,2014,2.6659
National Average,112,Pasta - Retail,5,KG,7,2014,2.6659
National Average,112,Pasta - Retail,5,KG,8,2014,2.7179
National Average,112,Pasta - Retail,5,KG,9,2014,2.7429
National Average,112,Pasta - Retail,5,KG,10,2014,2.793
National Average,112,Pasta - Retail,5,KG,11,2014,2.833
National Average,112,Pasta - Retail,5,KG,12,2014,2.837
National Average,112,Pasta - Retail,5,KG,1,2015,2.928
National Average,112,Pasta - Retail,5,KG,2,2015,2.938
National Average,112,Pasta - Retail,5,KG,3,2015,2.993
National Average,112,Pasta - Retail,5,KG,4,2015,2.97
National Average,112,Pasta - Retail,5,KG,5,2015,2.99
National Average,112,Pasta - Retail,5,KG,6,2015,2.91
National Average,112,Pasta - Retail,5,KG,7,2015,2.88
National Average,112,Pasta - Retail,5,KG,8,2015,2.91
National Average,112,Pasta - Retail,5,KG,9,2015,2.91
National Average,112,Pasta - Retail,5,KG,10,2015,2.91
National Average,112,Pasta - Retail,5,KG,11,2015,3.03
National Average,112,Pasta - Retail,5,KG,12,2015,2.97
National Average,112,Pasta - Retail,5,KG,1,2016,2.98
National Average,112,Pasta - Retail,5,KG,2,2016,2.97
National Average,112,Pasta - Retail,5,KG,3,2016,2.96
National Average,112,Pasta - Retail,5,KG,4,2016,2.93
National Average,112,Pasta - Retail,5,KG,5,2016,3.05
National Average,112,Pasta - Retail,5,KG,6,2016,2.97
National Average,112,Pasta - Retail,5,KG,7,2016,3.04
National Average,112,Pasta - Retail,5,KG,8,2016,3.0
National Average,112,Pasta - Retail,5,KG,9,2016,2.97
National Average,112,Pasta - Retail,5,KG,10,2016,3.03
National Average,112,Pasta - Retail,5,KG,11,2016,3.01
National Average,112,Pasta - Retail,5,KG,12,2016,3.04
National Average,112,Pasta - Retail,5,KG,1,2017,3.03
National Average,112,Pasta - Retail,5,KG,2,2017,3.06
National Average,112,Pasta - Retail,5,KG,3,2017,3.08
National Average,112,Pasta - Retail,5,KG,1,2018,3.0945
National Average,112,Pasta - Retail,5,KG,2,2018,3.1572
National Average,112,Pasta - Retail,5,KG,3,2018,3.2301
National Average,112,Pasta - Retail,5,KG,4,2018,3.2712
National Average,112,Pasta - Retail,5,KG,5,2018,3.2286
National Average,112,Pasta - Retail,5,KG,6,2018,3.3531
National Average,112,Pasta - Retail,5,KG,7,2018,3.4521
National Average,112,Pasta - Retail,5,KG,8,2018,3.4815
National Average,112,Pasta - Retail,5,KG,9,2018,3.5835
National Average,112,Pasta - Retail,5,KG,10,2018,3.8299
National Average,112,Pasta - Retail,5,KG,11,2018,3.9216
National Average,112,Pasta - Retail,5,KG,12,2018,3.83
National Average,112,Pasta - Retail,5,KG,1,2019,3.6572
National Average,112,Pasta - Retail,5,KG,2,2019,3.6587
National Average,112,Pasta - Retail,5,KG,3,2019,3.7363
National Average,112,Pasta - Retail,5,KG,4,2019,3.8248
National Average,112,Pasta - Retail,5,KG,5,2019,3.9583
National Average,112,Pasta - Retail,5,KG,6,2019,4.1078
National Average,112,Pasta - Retail,5,KG,7,2019,4.3176
National Average,112,Pasta - Retail,5,KG,8,2019,4.4023
National Average,112,Pasta - Retail,5,KG,9,2019,4.4498
National Average,112,Pasta - Retail,5,KG,10,2019,4.5918
National Average,112,Pasta - Retail,5,KG,11,2019,4.704
National Average,112,Pasta - Retail,5,KG,12,2019,4.7377
National Average,114,Tomatoes - Retail,5,KG,5,2013,1.7013
National Average,114,Tomatoes - Retail,5,KG,6,2013,1.6863
National Average,114,Tomatoes - Retail,5,KG,11,2013,2.0484
National Average,114,Tomatoes - Retail,5,KG,12,2013,1.8961
National Average,114,Tomatoes - Retail,5,KG,1,2014,2.3364
National Average,114,Tomatoes - Retail,5,KG,2,2014,1.7713
National Average,114,Tomatoes - Retail,5,KG,3,2014,2.0149
National Average,114,Tomatoes - Retail,5,KG,5,2014,2.1781
National Average,114,Tomatoes - Retail,5,KG,6,2014,1.365
National Average,114,Tomatoes - Retail,5,KG,7,2014,1.4216
National Average,114,Tomatoes - Retail,5,KG,8,2014,1.6828
National Average,114,Tomatoes - Retail,5,KG,9,2014,1.7484
National Average,114,Tomatoes - Retail,5,KG,10,2014,2.263
National Average,114,Tomatoes - Retail,5,KG,11,2014,2.455
National Average,114,Tomatoes - Retail,5,KG,12,2014,2.069
National Average,114,Tomatoes - Retail,5,KG,1,2015,2.192
National Average,114,Tomatoes - Retail,5,KG,2,2015,2.249
National Average,114,Tomatoes - Retail,5,KG,3,2015,2.251
National Average,114,Tomatoes - Retail,5,KG,4,2015,2.75
National Average,114,Tomatoes - Retail,5,KG,5,2015,2.35
National Average,114,Tomatoes - Retail,5,KG,6,2015,1.42
National Average,114,Tomatoes - Retail,5,KG,7,2015,1.21
National Average,114,Tomatoes - Retail,5,KG,8,2015,1.32
National Average,114,Tomatoes - Retail,5,KG,9,2015,1.21
National Average,114,Tomatoes - Retail,5,KG,10,2015,1.21
National Average,114,Tomatoes - Retail,5,KG,11,2015,2.38
National Average,114,Tomatoes - Retail,5,KG,12,2015,2.59
National Average,114,Tomatoes - Retail,5,KG,1,2016,3.08
National Average,114,Tomatoes - Retail,5,KG,2,2016,2.04
National Average,114,Tomatoes - Retail,5,KG,3,2016,1.8
National Average,114,Tomatoes - Retail,5,KG,4,2016,2.02
National Average,114,Tomatoes - Retail,5,KG,5,2016,1.42
National Average,114,Tomatoes - Retail,5,KG,6,2016,1.32
National Average,114,Tomatoes - Retail,5,KG,7,2016,1.94
National Average,114,Tomatoes - Retail,5,KG,8,2016,1.67
National Average,114,Tomatoes - Retail,5,KG,9,2016,1.64
National Average,114,Tomatoes - Retail,5,KG,10,2016,2.12
National Average,114,Tomatoes - Retail,5,KG,11,2016,1.85
National Average,114,Tomatoes - Retail,5,KG,12,2016,2.07
National Average,114,Tomatoes - Retail,5,KG,1,2017,2.98
National Average,114,Tomatoes - Retail,5,KG,2,2017,2.18
National Average,114,Tomatoes - Retail,5,KG,3,2017,2.28
National Average,114,Tomatoes - Retail,5,KG,1,2018,3.5078
National Average,114,Tomatoes - Retail,5,KG,2,2018,3.2736
National Average,114,Tomatoes - Retail,5,KG,3,2018,3.1677
National Average,114,Tomatoes - Retail,5,KG,4,2018,3.1948
National Average,114,Tomatoes - Retail,5,KG,5,2018,2.7547
National Average,114,Tomatoes - Retail,5,KG,6,2018,3.4044
National Average,114,Tomatoes - Retail,5,KG,7,2018,3.8089
National Average,114,Tomatoes - Retail,5,KG,8,2018,3.094
National Average,114,Tomatoes - Retail,5,KG,9,2018,4.1862
National Average,114,Tomatoes - Retail,5,KG,10,2018,5.4616
National Average,114,Tomatoes - Retail,5,KG,11,2018,4.5483
National Average,114,Tomatoes - Retail,5,KG,12,2018,3.9662
National Average,114,Tomatoes - Retail,5,KG,1,2019,5.9867
National Average,114,Tomatoes - Retail,5,KG,2,2019,5.1089
National Average,114,Tomatoes - Retail,5,KG,3,2019,5.5411
National Average,114,Tomatoes - Retail,5,KG,4,2019,6.7101
National Average,114,Tomatoes - Retail,5,KG,5,2019,4.7815
National Average,114,Tomatoes - Retail,5,KG,6,2019,2.6313
National Average,114,Tomatoes - Retail,5,KG,7,2019,2.8435
National Average,114,Tomatoes - Retail,5,KG,8,2019,3.2056
National Average,114,Tomatoes - Retail,5,KG,9,2019,2.8819
National Average,114,Tomatoes - Retail,5,KG,10,2019,3.342
National Average,114,Tomatoes - Retail,5,KG,11,2019,3.8983
National Average,114,Tomatoes - Retail,5,KG,12,2019,4.5739
National Average,119,Groundnuts (shelled) - Retail,5,KG,5,2013,12.615
National Average,119,Groundnuts (shelled) - Retail,5,KG,6,2013,12.4385
National Average,119,Groundnuts (shelled) - Retail,5,KG,11,2013,12.7324
National Average,119,Groundnuts (shelled) - Retail,5,KG,12,2013,12.6355
National Average,119,Groundnuts (shelled) - Retail,5,KG,1,2014,12.7125
National Average,119,Groundnuts (shelled) - Retail,5,KG,2,2014,12.752
National Average,119,Groundnuts (shelled) - Retail,5,KG,3,2014,12.7798
National Average,119,Groundnuts (shelled) - Retail,5,KG,5,2014,12.8134
National Average,119,Groundnuts (shelled) - Retail,5,KG,6,2014,13.2317
National Average,119,Groundnuts (shelled) - Retail,5,KG,7,2014,13.2183
National Average,119,Groundnuts (shelled) - Retail,5,KG,8,2014,13.2545
National Average,119,Groundnuts (shelled) - Retail,5,KG,9,2014,13.3945
National Average,119,Groundnuts (shelled) - Retail,5,KG,10,2014,11.955
National Average,119,Groundnuts (shelled) - Retail,5,KG,11,2014,12.25
National Average,119,Groundnuts (shelled) - Retail,5,KG,12,2014,12.209
National Average,119,Groundnuts (shelled) - Retail,5,KG,1,2015,12.703
National Average,119,Groundnuts (shelled) - Retail,5,KG,2,2015,13.821
National Average,119,Groundnuts (shelled) - Retail,5,KG,3,2015,15.91
National Average,119,Groundnuts (shelled) - Retail,5,KG,4,2015,16.98
National Average,119,Groundnuts (shelled) - Retail,5,KG,5,2015,18.02
National Average,119,Groundnuts (shelled) - Retail,5,KG,6,2015,19.19
National Average,119,Groundnuts (shelled) - Retail,5,KG,7,2015,19.43
National Average,119,Groundnuts (shelled) - Retail,5,KG,8,2015,19.16
National Average,119,Groundnuts (shelled) - Retail,5,KG,9,2015,19.16
National Average,119,Groundnuts (shelled) - Retail,5,KG,10,2015,19.16
National Average,119,Groundnuts (shelled) - Retail,5,KG,11,2015,18.37
National Average,119,Groundnuts (shelled) - Retail,5,KG,12,2015,18.24
National Average,119,Groundnuts (shelled) - Retail,5,KG,1,2016,18.09
National Average,119,Groundnuts (shelled) - Retail,5,KG,2,2016,18.1
National Average,119,Groundnuts (shelled) - Retail,5,KG,3,2016,18.03
National Average,119,Groundnuts (shelled) - Retail,5,KG,4,2016,17.67
National Average,119,Groundnuts (shelled) - Retail,5,KG,5,2016,17.55
National Average,119,Groundnuts (shelled) - Retail,5,KG,6,2016,17.48
National Average,119,Groundnuts (shelled) - Retail,5,KG,7,2016,17.4
National Average,119,Groundnuts (shelled) - Retail,5,KG,8,2016,17.24
National Average,119,Groundnuts (shelled) - Retail,5,KG,9,2016,17.3
National Average,119,Groundnuts (shelled) - Retail,5,KG,10,2016,17.13
National Average,119,Groundnuts (shelled) - Retail,5,KG,11,2016,16.9
National Average,119,Groundnuts (shelled) - Retail,5,KG,12,2016,17.44
National Average,119,Groundnuts (shelled) - Retail,5,KG,1,2017,16.85
National Average,119,Groundnuts (shelled) - Retail,5,KG,2,2017,16.94
National Average,119,Groundnuts (shelled) - Retail,5,KG,3,2017,17.0
National Average,119,Groundnuts (shelled) - Retail,5,KG,1,2018,20.0411
National Average,119,Groundnuts (shelled) - Retail,5,KG,2,2018,20.1039
National Average,119,Groundnuts (shelled) - Retail,5,KG,3,2018,20.0518
National Average,119,Groundnuts (shelled) - Retail,5,KG,4,2018,20.0951
National Average,119,Groundnuts (shelled) - Retail,5,KG,5,2018,20.319
National Average,119,Groundnuts (shelled) - Retail,5,KG,6,2018,20.2595
National Average,119,Groundnuts (shelled) - Retail,5,KG,7,2018,20.1956
National Average,119,Groundnuts (shelled) - Retail,5,KG,8,2018,20.3784
National Average,119,Groundnuts (shelled) - Retail,5,KG,9,2018,21.1876
National Average,119,Groundnuts (shelled) - Retail,5,KG,10,2018,21.3758
National Average,119,Groundnuts (shelled) - Retail,5,KG,11,2018,21.0835
National Average,119,Groundnuts (shelled) - Retail,5,KG,12,2018,20.9972
National Average,119,Groundnuts (shelled) - Retail,5,KG,1,2019,20.9699
National Average,119,Groundnuts (shelled) - Retail,5,KG,2,2019,21.6111
National Average,119,Groundnuts (shelled) - Retail,5,KG,3,2019,22.8867
National Average,119,Groundnuts (shelled) - Retail,5,KG,4,2019,24.635
National Average,119,Groundnuts (shelled) - Retail,5,KG,5,2019,30.7141
National Average,119,Groundnuts (shelled) - Retail,5,KG,6,2019,31.9219
National Average,119,Groundnuts (shelled) - Retail,5,KG,7,2019,31.9782
National Average,119,Groundnuts (shelled) - Retail,5,KG,8,2019,32.2638
National Average,119,Groundnuts (shelled) - Retail,5,KG,9,2019,32.47
National Average,119,Groundnuts (shelled) - Retail,5,KG,10,2019,31.3165
National Average,119,Groundnuts (shelled) - Retail,5,KG,11,2019,31.2886
National Average,119,Groundnuts (shelled) - Retail,5,KG,12,2019,31.2982
National Average,124,Bread (common) - Retail,5,KG,5,2013,2.7824
National Average,124,Bread (common) - Retail,5,KG,6,2013,2.8121
National Average,124,Bread (common) - Retail,5,KG,11,2013,2.9026
National Average,124,Bread (common) - Retail,5,KG,12,2013,2.9149
